	img	source	img_path	caption	split_set	modality	flag	needsCropping	isCompound	isOvercropped	isMissingSubfigures	isMissingPanels	numberSubpanes	username	observations	isOverfragmented	composition	number_modalities
70	5dfba086f5d15939fd4cae30	tinman	/tinman/pP31412244/P31412244/13_1/001.jpg	Figure 7. The Interaction of Atg2A with Atg9 Is Indispensable for Phagophore Expansion(A) Schematic diagrams of EGFP-tagged WT and Atg9A binding-defective Atg2A variant.(B) GFP- or Atg9A-GFP-expressing CrAtg2A/B HEK293T cells were transfected with myc-Atg2A variants for 24 h and subjected to immunoprecipitation withGFP-Trap beads followed by immunoblotting with the indicated antibodies.(C) U-2 OS cells expressing the indicated EGFP-Atg2A variants were starved for 2 h, stained for LC3, and analyzed by confocal microscopy. LC3 is pseudo-colored green for visualization, and magniﬁed images in the boxed areas are shown in the insets. Scale bars represent 20 mm and 5 mm in the magniﬁed images.EV represents EGFP-empty vector.(D) The diameters of LC3 foci were randomly selected and quantiﬁed using the Velocity software (n = 120). EV, WT, and D represent EGFP-empty vector,EGFP-Atg2A(WT), and EGFP-Atg2A(D237-431), respectively.(E and F) The indicated U-2 OS cells were incubated in CM or SM for 2 h in the presence or absence of 100 nM Baf-A1 and subjected to immunoblotting with theindicated antibodies (E). Basal and starvation-induced autophagic ﬂux in the indicated U-2 OS stable transductants were quantiﬁed as described in the STARMethods (n = 3) (F).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;**p % 0.01; ****p % 0.0001.	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	False	False	False	1	jtrell2		False		1
72	5dfba086f5d15939fd4cae32	tinman	/tinman/pP31412244/P31412244/13_1/002.jpg	Figure 7. The Interaction of Atg2A with Atg9 Is Indispensable for Phagophore Expansion(A) Schematic diagrams of EGFP-tagged WT and Atg9A binding-defective Atg2A variant.(B) GFP- or Atg9A-GFP-expressing CrAtg2A/B HEK293T cells were transfected with myc-Atg2A variants for 24 h and subjected to immunoprecipitation withGFP-Trap beads followed by immunoblotting with the indicated antibodies.(C) U-2 OS cells expressing the indicated EGFP-Atg2A variants were starved for 2 h, stained for LC3, and analyzed by confocal microscopy. LC3 is pseudo-colored green for visualization, and magniﬁed images in the boxed areas are shown in the insets. Scale bars represent 20 mm and 5 mm in the magniﬁed images.EV represents EGFP-empty vector.(D) The diameters of LC3 foci were randomly selected and quantiﬁed using the Velocity software (n = 120). EV, WT, and D represent EGFP-empty vector,EGFP-Atg2A(WT), and EGFP-Atg2A(D237-431), respectively.(E and F) The indicated U-2 OS cells were incubated in CM or SM for 2 h in the presence or absence of 100 nM Baf-A1 and subjected to immunoblotting with theindicated antibodies (E). Basal and starvation-induced autophagic ﬂux in the indicated U-2 OS stable transductants were quantiﬁed as described in the STARMethods (n = 3) (F).Statistical signiﬁcance was determined by one-way ANOVA followed by Dunn’s multiple comparisons test. All values are mean ± SD; n.s., not signiﬁcant;**p % 0.01; ****p % 0.0001.	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	False	False	False	1	jtrell2		False		1
73	5dfba0edf5d15939fd4cae36	tinman	/tinman/pP31540043/P31540043/14_1/003.jpg	FigFuigreur7e. D7e. leDterleioteursiopuUsLp37UaLl3a7ninaelasnuinbestistutbisotnitumtuiotnanmtsuatcacnutms ualcactuemGuFPlatﬂeuoGrFesPcefnluceoraetsacejunxcteanautclaearsiteju. xRtaPnEu-1clecealrlssiitne.cRhPamE-b1ecreslllsidinescwhaemrebienrfeslcitdeeds wwietrheEinGfFecPt-etdagwgietdh pEUGLFP37-tamgugetadnptsUoLr3w7 imldu-ttaynptes aotranMOwIilodf-t1y0pePFatUa/nceMll OanI dofa1n0aPlyFzUe/dcebllyacnodnafnoaclaylzmedicbryosccoonpfoycaatl m12ichropsocospt-yinafte1ct2iohnp. oTsth-einpfeUctLio3n7.–TEhGeFPalapnUinLe3m7–uEtGanFtPpaollaynpineeptmiduetsa6n5t 7p–o5l9y,p6e8p0t–id82e,s 760547––0569,, a6n8d0–78329,–74014a–r0e6,oabnsedrv7e3d9–w41itharientoebnsseervﬂeudorweistchentsiginnatelsnsaet falujuoxretascneunctlesiagrnsailtse.atSacajulexbtaanru=cl2ea5rµsmite.. Scale bar = 25 µm.	TRAIN	MICROSCOPY,FLUORESCENCE,REPORTER GENES AND IMMUNOHISTOCHEMISTRY	False	False	False	False	False	False	1	arighi		False		1
74	5dfba0edf5d15939fd4cae37	tinman	/tinman/pP31540043/P31540043/14_1/004.jpg	FigFuigreur7e. D7e. leDterleioteursiopuUsLp37UaLl3a7ninaelasnuinbestistutbisotnitumtuiotnanmtsuatcacnutms ualcactuemGuFPlatﬂeuoGrFesPcefnluceoraetsacejunxcteanautclaearsiteju. xRtaPnEu-1clecealrlssiitne.cRhPamE-b1ecreslllsidinescwhaemrebienrfeslcitdeeds wwietrheEinGfFecPt-etdagwgietdh pEUGLFP37-tamgugetadnptsUoLr3w7 imldu-ttaynptes aotranMOwIilodf-t1y0pePFatUa/nceMll OanI dofa1n0aPlyFzUe/dcebllyacnodnafnoaclaylzmedicbryosccoonpfoycaatl m12ichropsocospt-yinafte1ct2iohnp. oTsth-einpfeUctLio3n7.–TEhGeFPalapnUinLe3m7–uEtGanFtPpaollaynpineeptmiduetsa6n5t 7p–o5l9y,p6e8p0t–id82e,s 760547––0569,, a6n8d0–78329,–74014a–r0e6,oabnsedrv7e3d9–w41itharientoebnsseervﬂeudorweistchentsiginnatelsnsaet falujuoxretascneunctlesiagrnsailtse.atSacajulexbtaanru=cl2ea5rµsmite.. Scale bar = 25 µm.	TRAIN	MICROSCOPY,FLUORESCENCE,REPORTER GENES AND IMMUNOHISTOCHEMISTRY	False	False	False	False	False	False	1	arighi		False		1
75	5dfba0edf5d15939fd4cae38	tinman	/tinman/pP31540043/P31540043/14_1/005.jpg	FigFuigreur7e. D7e. leDterleioteursiopuUsLp37UaLl3a7ninaelasnuinbestistutbisotnitumtuiotnanmtsuatcacnutms ualcactuemGuFPlatﬂeuoGrFesPcefnluceoraetsacejunxcteanautclaearsiteju. xRtaPnEu-1clecealrlssiitne.cRhPamE-b1ecreslllsidinescwhaemrebienrfeslcitdeeds wwietrheEinGfFecPt-etdagwgietdh pEUGLFP37-tamgugetadnptsUoLr3w7 imldu-ttaynptes aotranMOwIilodf-t1y0pePFatUa/nceMll OanI dofa1n0aPlyFzUe/dcebllyacnodnafnoaclaylzmedicbryosccoonpfoycaatl m12ichropsocospt-yinafte1ct2iohnp. oTsth-einpfeUctLio3n7.–TEhGeFPalapnUinLe3m7–uEtGanFtPpaollaynpineeptmiduetsa6n5t 7p–o5l9y,p6e8p0t–id82e,s 760547––0569,, a6n8d0–78329,–74014a–r0e6,oabnsedrv7e3d9–w41itharientoebnsseervﬂeudorweistchentsiginnatelsnsaet falujuoxretascneunctlesiagrnsailtse.atSacajulexbtaanru=cl2ea5rµsmite.. Scale bar = 25 µm.	TRAIN	MICROSCOPY,FLUORESCENCE,REPORTER GENES AND IMMUNOHISTOCHEMISTRY	False	False	False	False	False	False	1	arighi		False		1
76	5dfba0edf5d15939fd4cae39	tinman	/tinman/pP31540043/P31540043/14_1/002.jpg	FigFuigreur7e. D7e. leDterleioteursiopuUsLp37UaLl3a7ninaelasnuinbestistutbisotnitumtuiotnanmtsuatcacnutms ualcactuemGuFPlatﬂeuoGrFesPcefnluceoraetsacejunxcteanautclaearsiteju. xRtaPnEu-1clecealrlssiitne.cRhPamE-b1ecreslllsidinescwhaemrebienrfeslcitdeeds wwietrheEinGfFecPt-etdagwgietdh pEUGLFP37-tamgugetadnptsUoLr3w7 imldu-ttaynptes aotranMOwIilodf-t1y0pePFatUa/nceMll OanI dofa1n0aPlyFzUe/dcebllyacnodnafnoaclaylzmedicbryosccoonpfoycaatl m12ichropsocospt-yinafte1ct2iohnp. oTsth-einpfeUctLio3n7.–TEhGeFPalapnUinLe3m7–uEtGanFtPpaollaynpineeptmiduetsa6n5t 7p–o5l9y,p6e8p0t–id82e,s 760547––0569,, a6n8d0–78329,–74014a–r0e6,oabnsedrv7e3d9–w41itharientoebnsseervﬂeudorweistchentsiginnatelsnsaet falujuoxretascneunctlesiagrnsailtse.atSacajulexbtaanru=cl2ea5rµsmite.. Scale bar = 25 µm.	TRAIN	MICROSCOPY,FLUORESCENCE,REPORTER GENES AND IMMUNOHISTOCHEMISTRY	False	False	False	False	False	False	1	arighi		False		1
77	5dfba0edf5d15939fd4cae3a	tinman	/tinman/pP31540043/P31540043/14_1/001.jpg	FigFuigreur7e. D7e. leDterleioteursiopuUsLp37UaLl3a7ninaelasnuinbestistutbisotnitumtuiotnanmtsuatcacnutms ualcactuemGuFPlatﬂeuoGrFesPcefnluceoraetsacejunxcteanautclaearsiteju. xRtaPnEu-1clecealrlssiitne.cRhPamE-b1ecreslllsidinescwhaemrebienrfeslcitdeeds wwietrheEinGfFecPt-etdagwgietdh pEUGLFP37-tamgugetadnptsUoLr3w7 imldu-ttaynptes aotranMOwIilodf-t1y0pePFatUa/nceMll OanI dofa1n0aPlyFzUe/dcebllyacnodnafnoaclaylzmedicbryosccoonpfoycaatl m12ichropsocospt-yinafte1ct2iohnp. oTsth-einpfeUctLio3n7.–TEhGeFPalapnUinLe3m7–uEtGanFtPpaollaynpineeptmiduetsa6n5t 7p–o5l9y,p6e8p0t–id82e,s 760547––0569,, a6n8d0–78329,–74014a–r0e6,oabnsedrv7e3d9–w41itharientoebnsseervﬂeudorweistchentsiginnatelsnsaet falujuoxretascneunctlesiagrnsailtse.atSacajulexbtaanru=cl2ea5rµsmite.. Scale bar = 25 µm.	TRAIN	MICROSCOPY,FLUORESCENCE,REPORTER GENES AND IMMUNOHISTOCHEMISTRY	False	False	False	False	False	False	1	arighi		False		1
78	5dfba0edf5d15939fd4cae3c	tinman	/tinman/pP31540043/P31540043/8_1/002.jpg	FiguFirgeu2r.e T2h. eThcearcbaorbxoyxlyhlahlfaloffopf UpLU3L737isissusﬃuffciiceinent tfoforrrerepplilcicaattiioonn ooff vviirruuss iinn ttiissssuuee ccuullttuurree..MMuutatnatntviruvsierusswesewreearenalnyazlyezdedbybysisnignlgel-es-tseteppggrroowwtthh ccuurves. VVeerroocceelllsls(5(5× ×1015)0w5)ewreeirnefeicntfeedctaetdMaOt IMoOf 1I0of10 PPFFUU/cell. TThheeininfefcetcetdedceclelsllswwererheahrvaervsteesdteadt 2a4t 2h4phospt-oinstf-eicntfioenct.ioTnh.e lTyhsaetelysswateerse wsoenriecastoendicaantdedandsesreirailadl idluitluiotniosnpslapteladteodn BoDn4B5Dce4l5l mceolnl omlaoyneorslatyoeernsutmo eernatuemveirruastetitveirr.uDsattiatearr.e DplaottateadraespPlFoUtt/emdLasPFUfr/momL tfhroeminftehceteindfceecltleldyscaetlel lwysitahteinwpiutht vinirpuustinvoircuusluinmocinudluicmateindd(iAca)taendd(Ape)racnendtptietrecrernetlatittivere rteolathtieve	TRAIN	EXPERIMENTAL,GEL,WESTERN BLOT	False	False	False	False	False	False	1	arighi		False		1
79	5dfba0edf5d15939fd4cae3d	tinman	/tinman/pP31540043/P31540043/8_1/003.jpg	FiguFirgeu2r.e T2h. eThcearcbaorbxoyxlyhlahlfaloffopf UpLU3L737isissusﬃuffciiceinent tfoforrrerepplilcicaattiioonn ooff vviirruuss iinn ttiissssuuee ccuullttuurree..MMuutatnatntviruvsierusswesewreearenalnyazlyezdedbybysisnignlgel-es-tseteppggrroowwtthh ccuurves. VVeerroocceelllsls(5(5× ×1015)0w5)ewreeirnefeicntfeedctaetdMaOt IMoOf 1I0of10 PPFFUU/cell. TThheeininfefcetcetdedceclelsllswwererheahrvaervsteesdteadt 2a4t 2h4phospt-oinstf-eicntfioenct.ioTnh.e lTyhsaetelysswateerse wsoenriecastoendicaantdedandsesreirailadl idluitluiotniosnpslapteladteodn BoDn4B5Dce4l5l mceolnl omlaoyneorslatyoeernsutmo eernatuemveirruastetitveirr.uDsattiatearr.e DplaottateadraespPlFoUtt/emdLasPFUfr/momL tfhroeminftehceteindfceecltleldyscaetlel lwysitahteinwpiutht vinirpuustinvoircuusluinmocinudluicmateindd(iAca)taendd(Ape)racnendtptietrecrernetlatittivere rteolathtieve	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	False	False	False	1	arighi		False		1
80	5dfba0edf5d15939fd4cae3e	tinman	/tinman/pP31540043/P31540043/8_1/001.jpg	FiguFirgeu2r.e T2h. eThcearcbaorbxoyxlyhlahlfaloffopf UpLU3L737isissusﬃuffciiceinent tfoforrrerepplilcicaattiioonn ooff vviirruuss iinn ttiissssuuee ccuullttuurree..MMuutatnatntviruvsierusswesewreearenalnyazlyezdedbybysisnignlgel-es-tseteppggrroowwtthh ccuurves. VVeerroocceelllsls(5(5× ×1015)0w5)ewreeirnefeicntfeedctaetdMaOt IMoOf 1I0of10 PPFFUU/cell. TThheeininfefcetcetdedceclelsllswwererheahrvaervsteesdteadt 2a4t 2h4phospt-oinstf-eicntfioenct.ioTnh.e lTyhsaetelysswateerse wsoenriecastoendicaantdedandsesreirailadl idluitluiotniosnpslapteladteodn BoDn4B5Dce4l5l mceolnl omlaoyneorslatyoeernsutmo eernatuemveirruastetitveirr.uDsattiatearr.e DplaottateadraespPlFoUtt/emdLasPFUfr/momL tfhroeminftehceteindfceecltleldyscaetlel lwysitahteinwpiutht vinirpuustinvoircuusluinmocinudluicmateindd(iAca)taendd(Ape)racnendtptietrecrernetlatittivere rteolathtieve	TRAIN	GRAPHICS,HISTOGRAM	False	False	False	False	False	False	1	arighi		False		1
81	5dfba0edf5d15939fd4cae40	tinman	/tinman/pP31540043/P31540043/4_1/001.jpg	Figure 1. FFuunnctcitoionnaal lanadndinitnetrearcatciotinondodmoaminasinosf othf ethHeSHV-S1Vp-1UpLU37L.3(A7.) T(Ah)e Tcahretocnaritlolunstirlalutesstrtahtes11th23e1a1m2i3noamacinidolianceidarlipnUeaLr37pUpoLl3y7peppotliydpee. pTthide em. oTthifes imdeontitfisfieiddetnotiaﬁcetdastoa ancutcalesaar enxupcolerat rsiegxnpaol r(tNsEigSn),aal(leNuEcSin),eazliepupceinre(LzipZpiper),(LdeZaimp)i,ddaesaemaicdtiavse ascitteivse(Csi8te1s9(Can8d19Ca8n5d0)C, 8a5n0d), athned vthireuvleirnucleenRc2e Rre2sirdesuiedsueinsdinomdoaminaIiVn (IrVed()raedre) sahroewsnh,oawsnw, eallsaws ethlleasseltfh(beluseel)f, p(bUluLe3)6,, pgKU/Lp3U6L, 2g0K(/4p7U4–L42800)(,4d74y–s4to8n0i)n, d(oyrsatnognein),(aonrdanTgRe)A, aFn6dinTtReAraFc6tioinntedraocmtiaoinnsdo[m38a,4in5s,6[63,86,74,57,16]6. ,6(B7,)71P]o. l(yBp)ePpotliydpeeptrtuidnecattriuonncsatoiof ntsheofNth-e aNn-danCd-tCe-rtmerimnuinsuosf poUf Lp3U7Lw3e7rewgeerneegreanteedramteodlemcuolalerclyualanrdlytraanndsfetrarendsfienrtroedtheinHtoSVth-1e gHenSVom-1eguesninogmme aurskienrg-rmesacruke/rm-reasrckueer-/tmraanrskfeerr-trmanetshfeordms. eMthuotdasn.tMpuotlaynptepotildyepsepetxipdreessesexdpreassCe-dtearmCi-ntearlmEinGaFlPEGfuFsPiofnu.si(oCn).(CCa)rtCoanrtoofntohfethUeLU37L3a7ndanUdLU3L63g6egneentiectilcolcoucsusofofHHSVSV-1-.1.TThheefiﬁgguureresshhoowwss tthhee restriction enzymefragments uusseeddttoocclolonneeddiﬀifefreernetnrtergeigoinosnosfoUf LU3L73a7nadntdo teongeinngeienremerumtauntagnetngees.nTesh.eTseheinsecliundcelutdhe stihtesoiftethoefinthseertiinosneortfioEnGFoPf OEGRFPanOdRtFhearnedgiothneofreagUioLn36o–fUaL3U7Ld3o6u–UblLe3d7eldetoiuonblfeoldloewleteidonbyfoinllsoewrteiodnboyfitnhseeCrtMioVn-oDfstRhedC2McaVs-sDetstRe.eEdn2gcianseseerteted. rEensgtriincetieornedenrezsytmricetsioitnesenarzeymsheowsitnesinareds.hown in red.	TRAIN	GRAPHICS,OTHER	False	False	True	False	False	False	1	arighi		False		1
82	5dfba0edf5d15939fd4cae42	tinman	/tinman/pP31540043/P31540043/9_1/002.jpg	FFiigguurree33. .TThheepUpLU3L73p7oplyoplyepteipdteidseqsueeqnucen4c8e1–418112–31s1u2p3psourptspsoerctosnsdeacroynednavryeloepnmveelnotpomf venirtusofpavritriuclses.Vpearroticleelsls. VweerroecienlflsecwteedrewinitfhecetaedchwUitLh3e7a-mchuUtaLn3t7v-mirutsaannt dviarunsalaynzdedanbaylyTzEeMd bayt T18EMh paot s1t8-ihnfpeoctsito-n.(iAnf)ePctairotnic.le(As )rePparretsieclnetsinrgepnroersmenatlinvgirinoonrmmaolrpvihroiognenmesoirspwhoegrenoebssiesrwveedreinobceslelrsviendfeicntecdelwlsitihnfveicrtuesdesewxipthrevssirinugsews eilxdp-rteyspsein(gWwTi)l,d∆-t4y0pNe ,(WanTd),∆Δ44801NN, panUdLΔ374–8E1NGFpPU. TLh37e–sEeGinFcPlu. Tdheecsaepisnicdlsudine tchaepsnidusclienus(tnh)e (bnluacclkeuasrr(onw) h(belaadcks),aerrleocwtrhoena-ddse)n, seeleDctNroAn--dﬁellnesde cDaNpsAid-fsilliendthceapcsyidtospilnasmthe(wcyhtioteplarsrmow(whehaidtes),aanrrdowenhveealdosp)e, danvdireunsvpealorptiecdlesviirnusthpeacrytitcolepslainsmthaencdyteoxpiltainsmg tahnedcelxlit(ianrgrotwhes)c.e(lBl ()aCrreolwlsss)h. o(Bw)nCwellesreisnhfoewctendw∆e2r9e0Ninfoerct∆e9d90ΔC29p0UNL3o7r–ΔEG99F0PCepxpUrLe3ss7i–nEgGvFiPruesexsp.reEsnsvineglopveirdusDeNs. AE-nﬁvlleeldopceadpsDidNsAw-efirlelendotocbaspesrivdesdwinertehenoctytoobpslearsvmedorinatththeeccyetlol psularsfmaceo.rImatatghees caerell rseuprrfeasceen. tIamtivageeosf aarllevrierpursesewnthaitcihvefaoilfeadlltopvriorudsuecsewsehcicohndfaairlyedentovpelroopdeudcevisreucsonpdaratriyclens.vSelcoapleedbavrir=us1 pµamrt.icles. Scale bar = 1 µm.	TRAIN	MICROSCOPY,ELECTRON,TRANSMISSION	False	False	False	False	False	False	1	arighi		False		1
83	5dfba0edf5d15939fd4cae43	tinman	/tinman/pP31540043/P31540043/9_1/005.jpg	FFiigguurree33. .TThheepUpLU3L73p7oplyoplyepteipdteidseqsueeqnucen4c8e1–418112–31s1u2p3psourptspsoerctosnsdeacroynednavryeloepnmveelnotpomf venirtusofpavritriuclses.Vpearroticleelsls. VweerroecienlflsecwteedrewinitfhecetaedchwUitLh3e7a-mchuUtaLn3t7v-mirutsaannt dviarunsalaynzdedanbaylyTzEeMd bayt T18EMh paot s1t8-ihnfpeoctsito-n.(iAnf)ePctairotnic.le(As )rePparretsieclnetsinrgepnroersmenatlinvgirinoonrmmaolrpvihroiognenmesoirspwhoegrenoebssiesrwveedreinobceslelrsviendfeicntecdelwlsitihnfveicrtuesdesewxipthrevssirinugsews eilxdp-rteyspsein(gWwTi)l,d∆-t4y0pNe ,(WanTd),∆Δ44801NN, panUdLΔ374–8E1NGFpPU. TLh37e–sEeGinFcPlu. Tdheecsaepisnicdlsudine tchaepsnidusclienus(tnh)e (bnluacclkeuasrr(onw) h(belaadcks),aerrleocwtrhoena-ddse)n, seeleDctNroAn--dﬁellnesde cDaNpsAid-fsilliendthceapcsyidtospilnasmthe(wcyhtioteplarsrmow(whehaidtes),aanrrdowenhveealdosp)e, danvdireunsvpealorptiecdlesviirnusthpeacrytitcolepslainsmthaencdyteoxpiltainsmg tahnedcelxlit(ianrgrotwhes)c.e(lBl ()aCrreolwlsss)h. o(Bw)nCwellesreisnhfoewctendw∆e2r9e0Ninfoerct∆e9d90ΔC29p0UNL3o7r–ΔEG99F0PCepxpUrLe3ss7i–nEgGvFiPruesexsp.reEsnsvineglopveirdusDeNs. AE-nﬁvlleeldopceadpsDidNsAw-efirlelendotocbaspesrivdesdwinertehenoctytoobpslearsvmedorinatththeeccyetlol psularsfmaceo.rImatatghees caerell rseuprrfeasceen. tIamtivageeosf aarllevrierpursesewnthaitcihvefaoilfeadlltopvriorudsuecsewsehcicohndfaairlyedentovpelroopdeudcevisreucsonpdaratriyclens.vSelcoapleedbavrir=us1 pµamrt.icles. Scale bar = 1 µm.	TRAIN	MICROSCOPY,ELECTRON,TRANSMISSION	False	False	False	False	False	False	1	arighi		False		1
