ID,FIG_NAME,MODALITY,HIGH_MODALITY
2017,1471-2180-9-103-4-4,DMFL,MICROSCOPY
2018,1471-2180-9-103-4-5,DMFL,MICROSCOPY
2019,1471-2180-9-103-4-6,DMFL,MICROSCOPY
2020,1471-2180-9-106-3-1,GFIG,GRAPHICS
2021,1471-2180-9-106-3-2,GFIG,GRAPHICS
2022,1471-2180-9-106-3-3,GFIG,GRAPHICS
2023,1471-2180-9-106-3-4,GFIG,GRAPHICS
2024,1471-2180-9-106-4-1,GFIG,GRAPHICS
2025,1471-2180-9-106-4-2,GFIG,GRAPHICS
2026,1471-2180-9-106-4-3,GFIG,GRAPHICS
2027,1471-2180-9-106-4-4,GFIG,GRAPHICS
2028,1471-2180-9-182-7-1,GFIG,GRAPHICS
2029,1471-2180-9-182-7-2,GFIG,GRAPHICS
2030,1471-2180-9-182-7-3,GFIG,GRAPHICS
2031,1471-2180-9-183-4-1,GGEL,EXPERIMENTAL
2032,1471-2180-9-183-4-2,GGEL,EXPERIMENTAL
2033,1471-2180-9-183-4-3,GGEL,EXPERIMENTAL
2034,1471-2180-9-183-4-4,GGEL,EXPERIMENTAL
2035,1471-2180-9-3-5-1,GFIG,GRAPHICS
2036,1471-2180-9-3-5-2,GFIG,GRAPHICS
2037,1471-2199-10-2-2-1,GFIG,GRAPHICS
2038,1471-2199-10-2-2-2,GFIG,GRAPHICS
2039,1471-2199-10-2-2-3,GFIG,GRAPHICS
2040,1471-2199-10-2-2-4,GFIG,GRAPHICS
2041,1471-2199-10-2-2-5,GFIG,GRAPHICS
2042,1471-2199-10-24-5-1,GGEL,EXPERIMENTAL
2043,1471-2199-10-24-5-2,GGEL,EXPERIMENTAL
2044,1471-2199-10-24-6-1,GFIG,GRAPHICS
2045,1471-2199-10-24-6-2,GGEL,EXPERIMENTAL
2046,1471-2199-10-5-2-1,GFIG,GRAPHICS
2047,1471-2199-10-5-2-2,GFIG,GRAPHICS
2048,1471-2199-10-5-2-3,GFIG,GRAPHICS
2049,1471-2199-10-5-2-4,GFIG,GRAPHICS
2050,1471-2199-10-5-3-1,GGEN,MOLECULAR
2051,1471-2199-10-5-3-2,GGEN,MOLECULAR
2052,1471-2199-10-5-3-3,GGEL,EXPERIMENTAL
2053,1471-2199-10-83-7-1,GGEL,EXPERIMENTAL
2054,1471-2199-10-83-7-2,GFIG,GRAPHICS
2055,1471-2199-11-10-3-1,GGEL,EXPERIMENTAL
2056,1471-2199-11-10-3-2,GFIG,GRAPHICS
2057,1471-2199-11-10-5-1,GGEL,EXPERIMENTAL
2058,1471-2199-11-10-5-2,GGEL,EXPERIMENTAL
2059,1471-2199-11-10-5-3,GGEL,EXPERIMENTAL
2060,1471-2199-11-10-5-4,GFIG,GRAPHICS
2061,1471-2199-11-30-2-1,GFIG,GRAPHICS
2062,1471-2199-11-30-2-2,GFIG,GRAPHICS
2063,1471-2199-11-30-2-3,GFIG,GRAPHICS
2064,1471-2199-11-30-2-4,GFIG,GRAPHICS
2065,1471-2199-11-35-1-1,GSYS,OTHER
2066,1471-2199-11-35-1-2,GSYS,OTHER
2067,1471-2199-11-51-8-1,GFIG,GRAPHICS
2068,1471-2199-11-51-8-2,GFIG,GRAPHICS
2069,1471-2199-11-51-8-3,GFIG,GRAPHICS
2070,1471-2199-11-51-8-4,GFIG,GRAPHICS
2071,1471-2199-11-51-8-5,GFIG,GRAPHICS
2072,1471-2199-11-51-8-6,GFIG,GRAPHICS
2073,1471-2199-11-51-8-7,GFIG,GRAPHICS
2074,1471-2199-11-51-8-8,GFIG,GRAPHICS
2075,1471-2199-11-51-9-1,GFIG,GRAPHICS
2076,1471-2199-11-51-9-2,GGEL,EXPERIMENTAL
2077,1471-2199-11-51-9-3,GFIG,GRAPHICS
2078,1471-2199-11-51-9-4,GFIG,GRAPHICS
2079,1471-2199-11-77-7-1,GSYS,OTHER
2080,1471-2199-11-77-7-2,GFIG,GRAPHICS
2081,1471-2199-11-77-7-3,GSYS,OTHER
2082,1471-2199-11-77-7-4,GFIG,GRAPHICS
2083,1471-2199-11-92-5-1,GGEL,EXPERIMENTAL
2084,1471-2199-11-92-5-2,GFIG,GRAPHICS
2085,1471-2199-11-94-4-1,GFIG,GRAPHICS
2086,1471-2199-11-94-4-2,GFIG,GRAPHICS
2087,1471-2199-11-94-4-3,GFIG,GRAPHICS
2088,1471-2199-11-94-4-4,GFIG,GRAPHICS
2089,1471-2199-12-16-1-1,GFIG,GRAPHICS
2090,1471-2199-12-16-1-2,GFIG,GRAPHICS
2091,1471-2199-12-16-1-3,GGEL,EXPERIMENTAL
2092,1471-2199-12-16-8-1,GGEL,EXPERIMENTAL
2093,1471-2199-12-16-8-2,GGEL,EXPERIMENTAL
2094,1471-2199-12-16-8-3,GGEL,EXPERIMENTAL
2095,1471-2199-12-16-8-4,GFIG,GRAPHICS
2096,1471-2199-12-33-4-1,DMFL,MICROSCOPY
2097,1471-2199-12-33-4-2,DMFL,MICROSCOPY
2098,1471-2199-12-35-1-1,GGEL,EXPERIMENTAL
2099,1471-2199-12-35-1-2,GFIG,GRAPHICS
2100,1471-2199-12-35-1-3,GGEL,EXPERIMENTAL
2101,1471-2199-12-35-1-4,GFIG,GRAPHICS
2102,1471-2199-12-35-1-5,GSYS,OTHER
2103,1471-2199-12-35-1-6,GGEL,EXPERIMENTAL
2104,1471-2199-12-35-1-7,GSYS,OTHER
2105,1471-2199-2-3-2-1,GFIG,GRAPHICS
2106,1471-2199-2-3-2-2,GFIG,GRAPHICS
2107,1471-2199-2-3-2-3,GFIG,GRAPHICS
2108,1471-2199-6-21-2-1,GFIG,GRAPHICS
2109,1471-2199-6-21-2-2,GFIG,GRAPHICS
2110,1471-2199-6-21-2-3,GFIG,GRAPHICS
2111,1471-2199-6-21-2-4,GFIG,GRAPHICS
2112,1471-2199-6-21-2-5,GFIG,GRAPHICS
2113,1471-2199-6-21-2-6,GFIG,GRAPHICS
2114,1471-2199-7-18-3-1,GFIG,GRAPHICS
2115,1471-2199-7-18-3-2,GFIG,GRAPHICS
2116,1471-2199-7-18-3-3,GFIG,GRAPHICS
2117,1471-2199-7-18-3-4,GFIG,GRAPHICS
2118,1471-2199-7-29-3-1,GFIG,GRAPHICS
2119,1471-2199-7-29-3-2,GFIG,GRAPHICS
2120,1471-2199-7-29-3-3,GFIG,GRAPHICS
2121,1471-2199-7-29-3-4,GFIG,GRAPHICS
2122,1471-2199-7-8-7-1,GGEN,MOLECULAR
2123,1471-2199-7-8-7-2,GFIG,GRAPHICS
2124,1471-2199-7-8-7-3,GFIG,GRAPHICS
2125,1471-2199-7-8-7-4,GFIG,GRAPHICS
2126,1471-2199-8-109-4-1,GSYS,OTHER
2127,1471-2199-8-109-4-2,GGEL,EXPERIMENTAL
2128,1471-2199-8-109-4-3,GGEL,EXPERIMENTAL
2129,1471-2199-8-23-10-1,GGEL,EXPERIMENTAL
2130,1471-2199-8-23-10-2,GFIG,GRAPHICS
2131,1471-2199-8-2-5-1,GFIG,GRAPHICS
2132,1471-2199-8-2-5-2,GFIG,GRAPHICS
2133,1471-2199-8-2-5-3,GFIG,GRAPHICS
2134,1471-2199-8-2-5-4,GFIG,GRAPHICS
2135,1471-2199-8-25-5-1,GFIG,GRAPHICS
2136,1471-2199-8-25-5-2,GFIG,GRAPHICS
2137,1471-2199-8-25-5-3,GFIG,GRAPHICS
2138,1471-2199-8-25-5-4,GFIG,GRAPHICS
2139,1471-2199-8-25-5-5,GFIG,GRAPHICS
2140,1471-2199-8-25-5-6,GFIG,GRAPHICS
2141,1471-2199-8-40-6-1,GFIG,GRAPHICS
2142,1471-2199-8-40-6-2,GFIG,GRAPHICS
2143,1471-2199-8-40-6-3,GFIG,GRAPHICS
2144,1471-2199-8-40-6-4,GFIG,GRAPHICS
2145,1471-2199-8-87-10-1,GGEL,EXPERIMENTAL
2146,1471-2199-8-87-10-2,GFIG,GRAPHICS
2147,1471-2199-8-90-6-1,GGEN,MOLECULAR
2148,1471-2199-8-90-6-2,GGEN,MOLECULAR
2149,1471-2199-8-90-6-3,GGEN,MOLECULAR
2150,1471-2199-9-13-1-1,GFIG,GRAPHICS
2151,1471-2199-9-13-1-2,GFIG,GRAPHICS
2152,1471-2199-9-13-1-3,GFIG,GRAPHICS
2153,1471-2199-9-13-2-1,GFIG,GRAPHICS
2154,1471-2199-9-13-2-2,GFIG,GRAPHICS
2155,1471-2199-9-13-4-1,GFIG,GRAPHICS
2156,1471-2199-9-13-4-2,GFIG,GRAPHICS
2157,1471-2199-9-13-4-3,GFIG,GRAPHICS
2158,1471-2199-9-13-4-4,GFIG,GRAPHICS
2159,1471-2199-9-44-7-1,GSYS,OTHER
2160,1471-2199-9-44-7-2,GFIG,GRAPHICS
2161,1471-2199-9-44-7-3,GFIG,GRAPHICS
2162,1471-2199-9-44-7-4,GFIG,GRAPHICS
2163,1471-2199-9-44-7-5,GFIG,GRAPHICS
2164,1471-2199-9-44-7-6,GFIG,GRAPHICS
2165,1471-2199-9-45-2-1,GGEL,EXPERIMENTAL
2166,1471-2199-9-45-2-2,GFIG,GRAPHICS
2167,1471-2199-9-45-2-3,GSYS,OTHER
2168,1471-2199-9-45-2-4,GGEL,EXPERIMENTAL
2169,1471-2202-10-28-1-1,DMTR,MICROSCOPY
2170,1471-2202-10-28-1-2,DMTR,MICROSCOPY
2171,1471-2202-10-28-1-3,DMTR,MICROSCOPY
2172,1471-2202-10-28-1-4,DMTR,MICROSCOPY
2173,1471-2202-10-28-1-5,DMTR,MICROSCOPY
2174,1471-2202-10-28-1-6,DMTR,MICROSCOPY
2175,1471-2202-10-28-1-7,DMTR,MICROSCOPY
2176,1471-2202-10-28-1-8,DMTR,MICROSCOPY
2177,1471-2202-10-28-3-1,GFIG,GRAPHICS
2178,1471-2202-10-28-3-2,DMTR,MICROSCOPY
2179,1471-2202-10-28-3-3,DMTR,MICROSCOPY
2180,1471-2202-10-30-5-1,DMEL,MICROSCOPY
2181,1471-2202-10-30-5-2,DMEL,MICROSCOPY
2182,1471-2202-10-30-5-3,GFIG,GRAPHICS
2183,1471-2202-10-30-5-4,GFIG,GRAPHICS
2184,1471-2202-10-30-5-5,DMFL,MICROSCOPY
2185,1471-2202-10-30-5-6,DMFL,MICROSCOPY
2186,1471-2202-10-59-6-1,GGEL,EXPERIMENTAL
2187,1471-2202-10-59-6-2,GGEL,EXPERIMENTAL
2188,1471-2202-10-59-6-3,GGEL,EXPERIMENTAL
2189,1471-2202-10-59-6-4,GGEL,EXPERIMENTAL
2190,1471-2202-10-74-3-1,GGEL,EXPERIMENTAL
2191,1471-2202-10-74-3-2,GFIG,GRAPHICS
2192,1471-2202-10-74-3-3,GFIG,GRAPHICS
2193,1471-2202-10-74-3-4,GGEL,EXPERIMENTAL
2194,1471-2202-11-118-2-1,GFIG,GRAPHICS
2195,1471-2202-11-118-2-2,GFIG,GRAPHICS
2196,1471-2202-11-118-2-3,GFIG,GRAPHICS
2197,1471-2202-11-118-2-4,GFIG,GRAPHICS
2198,1471-2202-11-118-2-5,GFIG,GRAPHICS
2199,1471-2202-11-118-2-6,GFIG,GRAPHICS
2200,1471-2202-11-121-5-1,DMLI,MICROSCOPY
2201,1471-2202-11-121-5-2,DMLI,MICROSCOPY
2202,1471-2202-11-121-5-3,DMLI,MICROSCOPY
2203,1471-2202-11-121-5-4,DMLI,MICROSCOPY
2204,1471-2202-11-132-2-1,GHDR,GRAPHICS
2205,1471-2202-11-132-2-2,GHDR,GRAPHICS
2206,1471-2202-11-132-2-3,GHDR,GRAPHICS
2207,1471-2202-11-132-2-4,GHDR,GRAPHICS
2208,1471-2202-11-132-2-5,GHDR,GRAPHICS
2209,1471-2202-11-132-2-6,GHDR,GRAPHICS
2210,1471-2202-11-138-2-10,DMLI,MICROSCOPY
2211,1471-2202-11-138-2-1,DVOR,ORGANISMS
2212,1471-2202-11-138-2-2,DVOR,ORGANISMS
2213,1471-2202-11-138-2-3,DVOR,ORGANISMS
2214,1471-2202-11-138-2-4,DMLI,MICROSCOPY
2215,1471-2202-11-138-2-5,DMLI,MICROSCOPY
2216,1471-2202-11-138-2-6,DMFL,MICROSCOPY
2217,1471-2202-11-138-2-7,DMFL,MICROSCOPY
2218,1471-2202-11-138-2-8,DMFL,MICROSCOPY
2219,1471-2202-11-138-2-9,DMLI,MICROSCOPY
2220,1471-2202-11-1-4-1,GFIG,GRAPHICS
2221,1471-2202-11-1-4-2,DRMR,ORGANISMS
2222,1471-2202-11-1-4-3,GFIG,GRAPHICS
2223,1471-2202-11-1-4-4,DRMR,ORGANISMS
2224,1471-2202-11-1-4-5,GFIG,GRAPHICS
2225,1471-2202-11-1-4-6,DRMR,ORGANISMS
2226,1471-2202-11-24-1-10,GFIG,GRAPHICS
2227,1471-2202-11-24-1-11,GFIG,GRAPHICS
2228,1471-2202-11-24-1-12,GFIG,GRAPHICS
2229,1471-2202-11-24-1-1,GFIG,GRAPHICS
2230,1471-2202-11-24-1-2,GFIG,GRAPHICS
2231,1471-2202-11-24-1-3,GFIG,GRAPHICS
2232,1471-2202-11-24-1-4,GFIG,GRAPHICS
2233,1471-2202-11-24-1-5,GFIG,GRAPHICS
2234,1471-2202-11-24-1-6,GFIG,GRAPHICS
2235,1471-2202-11-24-1-7,GFIG,GRAPHICS
2236,1471-2202-11-24-1-8,GFIG,GRAPHICS
2237,1471-2202-11-24-1-9,GFIG,GRAPHICS
2238,1471-2202-11-26-6-1,DMFL,MICROSCOPY
2239,1471-2202-11-26-6-2,DMLI,MICROSCOPY
2240,1471-2202-11-26-6-3,DMFL,MICROSCOPY
2241,1471-2202-11-40-3-1,GFIG,GRAPHICS
2242,1471-2202-11-40-3-2,DSEE,GRAPHICS
2243,1471-2202-11-40-3-3,DSEE,GRAPHICS
2244,1471-2202-11-40-3-4,DSEE,GRAPHICS
2245,1471-2202-1-1-4-1,DMTR,MICROSCOPY
2246,1471-2202-1-1-4-2,DMTR,MICROSCOPY
2247,1471-2202-1-1-4-3,DMTR,MICROSCOPY
2248,1471-2202-1-1-4-4,DMTR,MICROSCOPY
2249,1471-2202-11-78-10-1,DMEL,MICROSCOPY
2250,1471-2202-11-78-10-2,DMTR,MICROSCOPY
2251,1471-2202-11-78-10-3,DMTR,MICROSCOPY
2252,1471-2202-11-78-10-4,DMTR,MICROSCOPY
2253,1471-2202-11-78-10-5,DMTR,MICROSCOPY
2254,1471-2202-11-78-10-6,DMTR,MICROSCOPY
2255,1471-2202-11-78-10-7,DMEL,MICROSCOPY
2256,1471-2202-11-78-10-8,DMTR,MICROSCOPY
2257,1471-2202-11-78-4-1,DMTR,MICROSCOPY
2258,1471-2202-11-78-4-2,DMTR,MICROSCOPY
2259,1471-2202-11-78-4-3,DMTR,MICROSCOPY
2260,1471-2202-11-78-4-4,DMTR,MICROSCOPY
2261,1471-2202-11-78-7-1,DMTR,MICROSCOPY
2262,1471-2202-11-78-7-2,DMTR,MICROSCOPY
2263,1471-2202-11-78-7-3,DMLI,MICROSCOPY
2264,1471-2202-11-78-7-4,DMTR,MICROSCOPY
2265,1471-2202-11-96-2-1,GSYS,OTHER
2266,1471-2202-11-96-2-2,GFIG,GRAPHICS
2267,1471-2202-11-96-2-3,GFIG,GRAPHICS
2268,1471-2202-11-96-2-4,GFIG,GRAPHICS
2269,1471-2202-11-96-2-5,GFIG,GRAPHICS
2270,1471-2202-11-96-2-6,GFIG,GRAPHICS
2271,1471-2202-11-96-2-7,GFIG,GRAPHICS
2272,1471-2202-11-96-3-1,GFIG,GRAPHICS
2273,1471-2202-11-96-3-2,GFIG,GRAPHICS
2274,1471-2202-11-96-3-3,GFIG,GRAPHICS
2275,1471-2202-11-96-3-4,GFIG,GRAPHICS
2276,1471-2202-11-96-5-1,GFIG,GRAPHICS
2277,1471-2202-11-96-5-2,GFIG,GRAPHICS
2278,1471-2202-11-96-6-1,GFIG,GRAPHICS
2279,1471-2202-11-96-6-2,GFIG,GRAPHICS
2280,1471-2202-11-96-6-3,GFIG,GRAPHICS
2281,1471-2202-11-96-6-4,GFIG,GRAPHICS
2282,1471-2202-11-96-9-1,GFIG,GRAPHICS
2283,1471-2202-11-96-9-2,GFIG,GRAPHICS
2284,1471-2202-11-96-9-3,GFIG,GRAPHICS
2285,1471-2202-11-96-9-4,GFIG,GRAPHICS
2286,1471-2202-11-97-2-1,DMTR,MICROSCOPY
2287,1471-2202-11-97-2-2,DMTR,MICROSCOPY
2288,1471-2202-11-97-2-3,DMTR,MICROSCOPY
2289,1471-2202-11-97-2-4,DMTR,MICROSCOPY
2290,1471-2202-11-97-3-1,DMTR,MICROSCOPY
2291,1471-2202-11-97-3-2,DMTR,MICROSCOPY
2292,1471-2202-11-97-3-3,DMTR,MICROSCOPY
2293,1471-2202-11-97-5-1,DMTR,MICROSCOPY
2294,1471-2202-11-97-5-2,DMTR,MICROSCOPY
2295,1471-2202-11-97-5-3,DMTR,MICROSCOPY
2296,1471-2202-11-97-5-4,DMTR,MICROSCOPY
2297,1471-2202-11-97-5-5,DMTR,MICROSCOPY
2298,1471-2202-11-97-5-6,DMTR,MICROSCOPY
2299,1471-2202-11-S1-P87-2-1,GFIG,GRAPHICS
2300,1471-2202-11-S1-P87-2-2,GFIG,GRAPHICS
2301,1471-2202-11-S1-P87-2-3,GFIG,GRAPHICS
2302,1471-2202-11-S1-P87-2-4,GFIG,GRAPHICS
2303,1471-2202-12-105-2-10,GFIG,GRAPHICS
2304,1471-2202-12-105-2-11,GFIG,GRAPHICS
2305,1471-2202-12-105-2-12,GFIG,GRAPHICS
2306,1471-2202-12-105-2-1,GFIG,GRAPHICS
2307,1471-2202-12-105-2-2,GFIG,GRAPHICS
2308,1471-2202-12-105-2-3,GFIG,GRAPHICS
2309,1471-2202-12-105-2-4,GFIG,GRAPHICS
2310,1471-2202-12-105-2-5,GFIG,GRAPHICS
2311,1471-2202-12-105-2-6,GFIG,GRAPHICS
2312,1471-2202-12-105-2-7,GFIG,GRAPHICS
2313,1471-2202-12-105-2-8,GFIG,GRAPHICS
2314,1471-2202-12-105-2-9,GFIG,GRAPHICS
2315,1471-2202-12-69-4-1,GFIG,GRAPHICS
2316,1471-2202-12-69-4-2,GFIG,GRAPHICS
2317,1471-2202-12-69-4-3,GFIG,GRAPHICS
2318,1471-2202-12-69-4-4,GFIG,GRAPHICS
2319,1471-2202-12-69-4-5,GFIG,GRAPHICS
2320,1471-2202-12-69-4-6,GFIG,GRAPHICS
2321,1471-2202-12-69-4-7,GFIG,GRAPHICS
2322,1471-2202-12-69-4-8,GFIG,GRAPHICS
2323,1471-2202-12-S1-P116-1-1,GFIG,GRAPHICS
2324,1471-2202-12-S1-P116-1-2,GFIG,GRAPHICS
2325,1471-2202-4-11-1-1,GGEL,EXPERIMENTAL
2326,1471-2202-4-11-1-2,GGEL,EXPERIMENTAL
2327,1471-2202-4-6-1-1,DMFL,MICROSCOPY
2328,1471-2202-4-6-1-2,DMFL,MICROSCOPY
2329,1471-2202-4-6-1-3,DMFL,MICROSCOPY
2330,1471-2202-4-6-1-4,DMFL,MICROSCOPY
2331,1471-2202-4-6-1-5,DMFL,MICROSCOPY
2332,1471-2202-4-6-1-6,DMFL,MICROSCOPY
2333,1471-2202-4-6-1-7,DMFL,MICROSCOPY
2334,1471-2202-4-6-1-8,DMFL,MICROSCOPY
2335,1471-2202-4-6-1-9,DMFL,MICROSCOPY
2336,1471-2202-4-8-3-1,DMEL,MICROSCOPY
2337,1471-2202-4-8-3-2,DMTR,MICROSCOPY
2338,1471-2202-4-8-3-3,DMTR,MICROSCOPY
2339,1471-2202-4-8-3-4,DMTR,MICROSCOPY
2340,1471-2202-4-8-3-5,DMTR,MICROSCOPY
2341,1471-2202-4-8-3-6,DMTR,MICROSCOPY
2342,1471-2202-5-30-5-10,GFIG,GRAPHICS
2343,1471-2202-5-30-5-11,GFIG,GRAPHICS
2344,1471-2202-5-30-5-12,GFIG,GRAPHICS
2345,1471-2202-5-30-5-13,GFIG,GRAPHICS
2346,1471-2202-5-30-5-14,GFIG,GRAPHICS
2347,1471-2202-5-30-5-15,GFIG,GRAPHICS
2348,1471-2202-5-30-5-1,GFIG,GRAPHICS
2349,1471-2202-5-30-5-2,GFIG,GRAPHICS
2350,1471-2202-5-30-5-3,GFIG,GRAPHICS
2351,1471-2202-5-30-5-4,GFIG,GRAPHICS
2352,1471-2202-5-30-5-5,GFIG,GRAPHICS
2353,1471-2202-5-30-5-6,GFIG,GRAPHICS
2354,1471-2202-5-30-5-7,GFIG,GRAPHICS
2355,1471-2202-5-30-5-8,GFIG,GRAPHICS
2356,1471-2202-5-30-5-9,GFIG,GRAPHICS
2357,1471-2202-5-41-1-1,DMEL,MICROSCOPY
2358,1471-2202-5-41-1-2,DMEL,MICROSCOPY
2359,1471-2202-5-41-1-3,GGEL,EXPERIMENTAL
2360,1471-2202-5-41-1-4,GGEL,EXPERIMENTAL
2361,1471-2202-5-41-1-5,GGEL,EXPERIMENTAL
2362,1471-2202-5-41-1-6,GGEL,EXPERIMENTAL
2363,1471-2202-5-41-1-7,GGEL,EXPERIMENTAL
2364,1471-2202-5-41-1-8,GGEL,EXPERIMENTAL
2365,1471-2202-5-41-1-9,GGEL,EXPERIMENTAL
2366,1471-2202-5-43-1-1,DMTR,MICROSCOPY
2367,1471-2202-5-43-1-2,DMTR,MICROSCOPY
2368,1471-2202-5-43-1-3,GHDR,GRAPHICS
2369,1471-2202-5-43-1-4,GHDR,GRAPHICS
2370,1471-2202-6-19-2-1,DMEL,MICROSCOPY
2371,1471-2202-6-19-2-2,DMEL,MICROSCOPY
2372,1471-2202-6-24-8-1,DMFL,MICROSCOPY
2373,1471-2202-6-24-8-2,DMFL,MICROSCOPY
2374,1471-2202-6-24-8-3,D3DR,MOLECULAR
2375,1471-2202-6-24-8-4,DMFL,MICROSCOPY
2376,1471-2202-6-24-8-5,DMFL,MICROSCOPY
2377,1471-2202-6-24-8-6,DMFL,MICROSCOPY
2378,1471-2202-6-25-1-1,GGEL,EXPERIMENTAL
2379,1471-2202-6-25-1-2,GGEL,EXPERIMENTAL
2380,1471-2202-6-25-1-3,GGEL,EXPERIMENTAL
2381,1471-2202-6-25-5-1,DMFL,MICROSCOPY
2382,1471-2202-6-25-5-2,DMFL,MICROSCOPY
2383,1471-2202-6-25-5-3,DMFL,MICROSCOPY
2384,1471-2202-6-25-5-4,DMFL,MICROSCOPY
2385,1471-2202-6-25-5-5,DMFL,MICROSCOPY
2386,1471-2202-6-25-5-6,DMFL,MICROSCOPY
2387,1471-2202-6-25-5-7,DMFL,MICROSCOPY
2388,1471-2202-6-26-5-1,DMFL,MICROSCOPY
2389,1471-2202-6-26-5-2,DMFL,MICROSCOPY
2390,1471-2202-6-26-5-3,DMFL,MICROSCOPY
2391,1471-2202-6-26-5-4,DMFL,MICROSCOPY
2392,1471-2202-6-26-5-5,DMFL,MICROSCOPY
2393,1471-2202-6-26-5-6,DMFL,MICROSCOPY
2394,1471-2202-6-26-5-7,DMFL,MICROSCOPY
2395,1471-2202-6-26-5-8,DMFL,MICROSCOPY
2396,1471-2202-6-26-5-9,DMFL,MICROSCOPY
2397,1471-2202-6-29-2-1,DMTR,MICROSCOPY
2398,1471-2202-6-29-2-2,GFIG,GRAPHICS
2399,1471-2202-6-29-2-3,GFIG,GRAPHICS
2400,1471-2202-6-29-2-4,GFIG,GRAPHICS
2401,1471-2202-6-29-3-1,DMTR,MICROSCOPY
2402,1471-2202-6-29-3-2,DMTR,MICROSCOPY
2403,1471-2202-6-29-3-3,GFIG,GRAPHICS
2404,1471-2202-6-29-3-4,GFIG,GRAPHICS
2405,1471-2202-6-29-4-1,DRAN,ORGANISMS
2406,1471-2202-6-29-4-2,DRAN,ORGANISMS
2407,1471-2202-6-29-4-3,GFIG,GRAPHICS
2408,1471-2202-6-29-4-4,GFIG,GRAPHICS
2409,1471-2202-6-29-4-5,GFIG,GRAPHICS
2410,1471-2202-6-29-4-6,GFIG,GRAPHICS
2411,1471-2202-6-36-4-1,GHDR,GRAPHICS
2412,1471-2202-6-36-4-2,GHDR,GRAPHICS
2413,1471-2202-6-36-4-3,GHDR,GRAPHICS
2414,1471-2202-6-36-4-4,GHDR,GRAPHICS
2415,1471-2202-6-36-5-1,DMLI,MICROSCOPY
2416,1471-2202-6-36-5-2,DMLI,MICROSCOPY
2417,1471-2202-6-36-5-3,DMLI,MICROSCOPY
2418,1471-2202-6-36-5-4,DMLI,MICROSCOPY
2419,1471-2202-6-36-5-5,GHDR,GRAPHICS
2420,1471-2202-6-53-9-1,DMFL,MICROSCOPY
2421,1471-2202-6-53-9-2,DMFL,MICROSCOPY
2422,1471-2202-6-53-9-3,DMFL,MICROSCOPY
2423,1471-2202-6-53-9-4,DMFL,MICROSCOPY
2424,1471-2202-6-53-9-5,DMFL,MICROSCOPY
2425,1471-2202-6-53-9-6,DMFL,MICROSCOPY
2426,1471-2202-6-53-9-7,DMFL,MICROSCOPY
2427,1471-2202-6-53-9-8,DMFL,MICROSCOPY
2428,1471-2202-6-61-3-1,GFIG,GRAPHICS
2429,1471-2202-6-61-3-2,GFIG,GRAPHICS
2430,1471-2202-6-61-3-3,GFIG,GRAPHICS
2431,1471-2202-6-61-3-4,GFIG,GRAPHICS
2432,1471-2202-6-61-3-5,GFIG,GRAPHICS
2433,1471-2202-6-61-3-6,GFIG,GRAPHICS
2434,1471-2202-6-61-3-7,GNCP,OTHER
2435,1471-2202-6-61-3-8,GNCP,OTHER
2436,1471-2202-6-63-9-1,DMFL,MICROSCOPY
2437,1471-2202-6-63-9-2,DMFL,MICROSCOPY
2438,1471-2202-6-63-9-3,DMFL,MICROSCOPY
2439,1471-2202-6-63-9-4,DMFL,MICROSCOPY
2440,1471-2202-6-63-9-5,DMFL,MICROSCOPY
2441,1471-2202-6-63-9-6,DMFL,MICROSCOPY
2442,1471-2202-7-36-1-1,DMLI,MICROSCOPY
2443,1471-2202-7-36-1-2,DMLI,MICROSCOPY
2444,1471-2202-7-36-1-3,DMLI,MICROSCOPY
2445,1471-2202-7-36-1-4,DMLI,MICROSCOPY
2446,1471-2202-7-36-3-1,DMLI,MICROSCOPY
2447,1471-2202-7-36-3-2,DMLI,MICROSCOPY
2448,1471-2202-7-36-3-3,DMLI,MICROSCOPY
2449,1471-2202-7-36-3-4,DMLI,MICROSCOPY
2450,1471-2202-7-36-3-5,DMLI,MICROSCOPY
2451,1471-2202-7-46-2-1,DMFL,MICROSCOPY
2452,1471-2202-7-46-2-2,DMFL,MICROSCOPY
2453,1471-2202-7-46-2-3,DMTR,MICROSCOPY
2454,1471-2202-7-46-5-1,DMEL,MICROSCOPY
2455,1471-2202-7-46-5-2,DMEL,MICROSCOPY
2456,1471-2202-7-46-5-3,DMFL,MICROSCOPY
2457,1471-2202-7-46-5-4,DMFL,MICROSCOPY
2458,1471-2202-7-54-3-1,DMFL,MICROSCOPY
2459,1471-2202-7-54-3-2,DMFL,MICROSCOPY
2460,1471-2202-7-54-3-3,DMFL,MICROSCOPY
2461,1471-2202-7-54-3-4,DMFL,MICROSCOPY
2462,1471-2202-7-54-3-5,DMFL,MICROSCOPY
2463,1471-2202-7-54-3-6,DMFL,MICROSCOPY
2464,1471-2202-7-54-4-1,DMFL,MICROSCOPY
2465,1471-2202-7-54-4-2,DMFL,MICROSCOPY
2466,1471-2202-7-54-4-3,DMFL,MICROSCOPY
2467,1471-2202-7-54-4-4,DMFL,MICROSCOPY
2468,1471-2202-7-54-4-5,DMFL,MICROSCOPY
2469,1471-2202-7-54-4-6,DMFL,MICROSCOPY
2470,1471-2202-7-54-5-1,DMFL,MICROSCOPY
2471,1471-2202-7-54-5-2,DMFL,MICROSCOPY
2472,1471-2202-7-54-5-3,DMFL,MICROSCOPY
